,Feature,Importance
15,Expanding_Mean,0.078928985
14,Long_EMA,0.02239995
13,Moving_Average_15,0.00926544
4,Close_Inverse,0.0069840327
9,Rolling_Mean,0.0066297427
2,Square_Root_Close,0.005147564
12,Lower_Band,0.004936491
8,Short_EMA,0.0042939656
0,Cumulative_Returns,0.0040471833
10,Moving_Average_10,0.0034048627
11,Upper_Band,0.0027308124
6,Moving_Average_5,0.0023725708
5,Moving_Average_3,0.0022098187
7,EMA,0.0021561242
1,Close,0.0011086385
3,Log_Close,0.0010057956
