,Feature,Importance
15,Expanding_Mean,0.086311884
14,Long_EMA,0.019262409
4,Moving_Average_3,0.007223551
9,Rolling_Mean,0.006284622
12,Moving_Average_15,0.0059084888
1,Close,0.005589503
5,Close_Inverse,0.005581477
8,Short_EMA,0.0044551147
6,Moving_Average_5,0.0042612916
3,Log_Close,0.0040121223
0,Cumulative_Returns,0.0035308928
7,EMA,0.003526826
10,Moving_Average_10,0.003069834
13,Upper_Band,0.0028225596
11,Lower_Band,0.002066978
2,Square_Root_Close,0.0020123431
