,Feature,Importance
15,Expanding_Mean,0.083598
13,Long_EMA,0.012884101
12,Moving_Average_15,0.0064442814
8,Short_EMA,0.0054633142
11,Lower_Band,0.0052632885
7,EMA,0.0049241753
14,Upper_Band,0.0048378725
4,Close_Inverse,0.0041444637
0,Cumulative_Returns,0.00406547
6,Moving_Average_5,0.003482534
5,Moving_Average_3,0.003153336
10,Moving_Average_10,0.002946345
9,Rolling_Mean,0.0027549001
2,Square_Root_Close,0.0023830547
3,Log_Close,0.0023778651
1,Close,0.0013204478
