,Feature,Importance
16,Expanding_Mean,0.09114982
15,Long_EMA,0.011311511
8,EMA,0.008842196
5,Close_Inverse,0.0074443556
0,Cumulative_Returns,0.005794107
10,Rolling_Mean,0.005697486
14,Moving_Average_15,0.0054220473
1,Close,0.004391332
6,Moving_Average_3,0.0038957458
11,Moving_Average_10,0.0037982084
3,Close_Squared,0.0037151196
7,Moving_Average_5,0.0031919472
9,Short_EMA,0.0030495196
13,Upper_Band,0.0028834909
2,Square_Root_Close,0.002833759
12,Lower_Band,0.00245328
4,Log_Close,0.0020082307
