,Feature,Importance
16,Expanding_Mean,0.09267793
7,Moving_Average_5,0.00877096
14,Long_EMA,0.008386428
1,Cumulative_Returns,0.007742199
13,Moving_Average_15,0.00767213
9,Short_EMA,0.006285413
8,EMA,0.0050164214
4,Log_Close,0.0043765935
6,Moving_Average_3,0.0042981035
3,Close_Squared,0.004287876
15,Lower_Band,0.0038075533
12,Upper_Band,0.0035883088
5,Close_Inverse,0.0023729797
11,Moving_Average_10,0.0020766356
10,Rolling_Mean,0.0019124044
2,Square_Root_Close,0.0018921157
0,Close,0.0010155176
