,Feature,Importance
15,Upper_Band,0.13365796
9,Lower_Band,0.09035511
11,Moving_Average_10,0.028315967
5,Moving_Average_3,0.026296765
10,Rolling_Mean,0.025849497
8,Short_EMA,0.024295755
7,EMA,0.017547365
12,Long_EMA,0.014469445
6,Moving_Average_5,0.011156824
1,Close,0.010284794
3,Log_Close,0.009854898
13,Moving_Average_15,0.0096124355
4,Close_Inverse,0.0067193396
0,Cumulative_Returns,0.006320388
2,Square_Root_Close,0.0061499896
14,Expanding_Mean,0.004236023
