,Feature,Importance
16,Expanding_Mean,0.0875444
15,Long_EMA,0.015839178
9,Short_EMA,0.010690463
13,Moving_Average_15,0.008184959
10,Rolling_Mean,0.0066820877
2,Square_Root_Close,0.0064787404
5,Close_Inverse,0.0063039637
11,Moving_Average_10,0.0061630155
3,Log_Close,0.0060650352
1,Cumulative_Returns,0.003319467
14,Upper_Band,0.0028736747
12,Lower_Band,0.0027164845
6,Moving_Average_3,0.0024546608
0,Close,0.0022279834
7,Moving_Average_5,0.0017475116
4,Close_Squared,0.001717193
8,EMA,0.0016394723
