,Feature,Importance
16,Expanding_Mean,0.093891144
13,Moving_Average_15,0.008052739
6,Close_Inverse,0.006139542
9,Short_EMA,0.0059764185
5,Moving_Average_3,0.00590575
14,Lower_Band,0.005529535
10,Rolling_Mean,0.0052430406
8,EMA,0.0039075427
15,Long_EMA,0.0036076196
7,Moving_Average_5,0.0035312653
1,Cumulative_Returns,0.00351344
11,Moving_Average_10,0.003233298
3,Close_Squared,0.0025511982
0,Close,0.002475034
4,Log_Close,0.0020443744
2,Square_Root_Close,0.0014745672
12,Upper_Band,0.00094014715
