,Feature,Importance
16,Expanding_Mean,0.08724493
15,Long_EMA,0.014994748
13,Moving_Average_15,0.007862273
7,EMA,0.006639841
2,Square_Root_Close,0.0046281777
8,Close_Inverse,0.004428571
9,Short_EMA,0.003992498
10,Rolling_Mean,0.0034700495
11,Moving_Average_10,0.0024220133
1,Cumulative_Returns,0.002365169
3,Close_Squared,0.0021392028
4,Log_Close,0.0020748673
0,Close,0.0019210869
14,Lower_Band,0.0018321613
6,Moving_Average_5,0.0014830416
12,Upper_Band,0.0012882294
5,Moving_Average_3,0.0012709318
