,Close
Close,1.0
Cumulative_Returns,1.0
Square_Root_Close,0.998570449481639
Moving_Average_3,0.9960167414248935
Close_Squared,0.9948814586270003
Log_Close,0.9941738421612824
Moving_Average_5,0.9914396632982945
EMA,0.9859851965426928
Short_EMA,0.9828140958082319
Close_Cubed,0.9814911535959784
Rolling_Mean,0.9793091827303957
Moving_Average_10,0.9793091827303957
Close_Inverse,0.9760649769036447
Upper_Band,0.9741063805367931
Moving_Average_15,0.9678085058803547
Long_EMA,0.9629728899580201
Lower_Band,0.9615486196324989
Expanding_Mean,0.8988999975269438
Signal_Line,0.8040530183565627
Price_RoC_60,0.7892236418404812
MACD,0.7757572552040446
Price_RoC_45,0.7068901380614693
Price_RoC_30,0.6073382883887272
Price_RoC_15,0.4436814467866143
RSI,0.42976133742455885
Price_RoC_12,0.3918639090249304
RS,0.3606322366978784
Price_RoC_10,0.34633093798380576
Price_RoC_7,0.28007800590621723
Rolling_Std,0.2501541966566757
Z_Score,0.24081930983104916
Price_RoC_5,0.22931884248072315
Price_RoC_3,0.1661277422621337
Gain,0.15947382916326291
Price_Delta,0.09390731436108028
Log_Returns,0.08749015697770211
Price_RoC,0.08728240312630318
Std_Dev_RoC_10,0.07117836932241126
Std_Dev_RoC_5,0.04752943977304221
Sin_Close,0.024655032526026698
Loss,0.013694895572919903
Tan_Close,0.011154191239981681
Cos_Close,0.0013924444833669312
