,Close
Close,1.0
Cumulative_Returns,0.9999999999999996
Square_Root_Close,0.9993175132658693
Log_Close,0.9973153699196462
Close_Squared,0.9972483551919953
Moving_Average_3,0.994706812152694
Close_Inverse,0.989476095342831
Close_Cubed,0.9891176247645437
Moving_Average_5,0.988873768981004
EMA,0.9823882459313863
Short_EMA,0.9783133368875236
Rolling_Mean,0.9746907097125909
Moving_Average_10,0.9746907097125909
Upper_Band,0.9677331054712285
Moving_Average_15,0.9604936462958195
Lower_Band,0.9526798525885475
Long_EMA,0.949229853340903
Price_RoC_60,0.8042421023237156
Expanding_Mean,0.7770463867743961
Signal_Line,0.7556333923336579
MACD,0.7275644791911657
Price_RoC_45,0.7216181916697443
Price_RoC_30,0.6285391990674734
RSI,0.4634577672151055
Price_RoC_15,0.44752574354256125
Price_RoC_12,0.39903287166547
Price_RoC_10,0.3570719863074248
RS,0.2976448922500237
Z_Score,0.2954049371052698
Price_RoC_7,0.28737359758163755
Price_RoC_5,0.23292117937151585
Price_RoC_3,0.16723221089570509
Sin_Close,0.16193257114296775
Std_Dev_RoC_5,0.15140094284418615
Rolling_Std,0.13773188990537544
Std_Dev_RoC_10,0.12671606532453192
Gain,0.11397551494446963
Price_Delta,0.08661290571619434
Log_Returns,0.0825196531483645
Price_RoC,0.08178297286329808
Cos_Close,0.04537006026737747
Loss,0.029408954944855816
Tan_Close,0.017538051835163094
