,Feature,Importance
15,Expanding_Mean,0.07265929
14,Long_EMA,0.025686417
10,Moving_Average_10,0.011071749
5,Moving_Average_3,0.0094716465
0,Cumulative_Returns,0.0074548707
4,Close_Inverse,0.006596285
2,Square_Root_Close,0.005740027
8,Short_EMA,0.0052697803
11,Upper_Band,0.0052146465
13,Lower_Band,0.0050744703
3,Log_Close,0.0040563615
12,Moving_Average_15,0.003699778
9,Rolling_Mean,0.0036248234
6,Moving_Average_5,0.002220231
7,EMA,0.0021710875
1,Close,0.0020720959
