,Close
Close,1.0
Cumulative_Returns,0.9999999999999998
Square_Root_Close,0.999312970461074
Log_Close,0.9973082946157334
Close_Squared,0.9972936957656158
Moving_Average_3,0.9972269147495146
Moving_Average_5,0.9929834642445464
Close_Cubed,0.9894124689738951
Close_Inverse,0.9890926186071176
EMA,0.9882726023303637
Short_EMA,0.9855073339175394
Rolling_Mean,0.9826797954434628
Moving_Average_10,0.9826797954434628
Lower_Band,0.9753432583694094
Moving_Average_15,0.9737738109699878
Long_EMA,0.9672026221623773
Upper_Band,0.9590396649691983
Expanding_Mean,0.8661340773208056
Price_RoC_60,0.47726942215851365
Signal_Line,0.4027997970811707
Price_RoC_45,0.35977483520095843
MACD,0.33361392314085225
RS,0.2411957482852377
Price_RoC_30,0.23155299167383495
Std_Dev_RoC_5,0.2143780521844226
RSI,0.20602859750319202
Std_Dev_RoC_10,0.11875034668669493
Z_Score,0.11778153376705973
Price_RoC_15,0.0864830247157946
Rolling_Std,0.07190774405826832
Price_RoC_12,0.05457759747075621
Price_RoC,0.038844008813152225
Tan_Close,0.03825675035533904
Log_Returns,0.0380684114694727
Loss,0.03193397629483341
Price_RoC_3,0.030605120507694553
Price_RoC_10,0.02837369213504681
Price_Delta,0.02185673438277313
Cos_Close,0.0182363349615242
Sin_Close,0.009706168340768588
Price_RoC_5,0.005405968775162779
Price_RoC_7,0.0052674025986194665
Gain,0.0033673639577147993
