,Feature,Importance
16,Expanding_Mean,0.09234148
15,Long_EMA,0.008717869
5,Close_Inverse,0.007222301
11,Rolling_Mean,0.006029851
8,EMA,0.005310438
9,Short_EMA,0.0039710915
6,Moving_Average_3,0.0038048837
7,Moving_Average_5,0.0037486914
13,Moving_Average_15,0.003560134
3,Close_Squared,0.0031289314
4,Log_Close,0.0028891277
2,Square_Root_Close,0.0027608343
14,Upper_Band,0.00231779
12,Moving_Average_10,0.0015268739
0,Cumulative_Returns,0.0014809942
10,Lower_Band,0.0014703439
1,Close,0.0009076005
