,Close
Close,1.0
Cumulative_Returns,0.9999999999999998
Square_Root_Close,0.9995295174205747
Log_Close,0.9981951415720444
Close_Squared,0.9981928139890716
Moving_Average_3,0.9974215268361806
Moving_Average_5,0.9943321212404482
Close_Cubed,0.9930605698001974
Close_Inverse,0.9923723708060982
EMA,0.9893259489112842
Short_EMA,0.9863842336404114
Rolling_Mean,0.9854630313352707
Moving_Average_10,0.9854630313352707
Lower_Band,0.9799439843931085
Upper_Band,0.9775859020215388
Moving_Average_15,0.975185645880965
Long_EMA,0.965863354153565
Expanding_Mean,0.7721399606605187
Price_RoC_60,0.7438159837601962
Signal_Line,0.6796173503729007
Price_RoC_45,0.6367675500774417
MACD,0.6309235332748898
Price_RoC_30,0.520872515570119
Sin_Close,0.4178107305953834
Price_RoC_15,0.3422881113337275
RSI,0.3161792929995228
Price_RoC_12,0.30455145992468546
RS,0.2965464508320766
Price_RoC_10,0.27506189863440755
Cos_Close,0.2739906550494169
Rolling_Std,0.23962976527057012
Price_RoC_7,0.21977631008358783
Price_RoC_5,0.17793976562401057
Z_Score,0.16537899288961377
Gain,0.162187628393219
Price_RoC_3,0.12506607534295958
Std_Dev_RoC_5,0.07255978330897184
Price_Delta,0.06860994497970534
Tan_Close,0.06850857447004527
Log_Returns,0.06521245493791807
Price_RoC,0.06461694226452128
Loss,0.03218785639820357
Std_Dev_RoC_10,0.01636007937810449
