,Close
Cumulative_Returns,1.0000000000000002
Close,1.0
Square_Root_Close,0.999770886826197
Log_Close,0.9991620422349795
Close_Squared,0.999105516277828
Close_Cubed,0.9964979713932317
Close_Inverse,0.9962807858266606
Moving_Average_3,0.9960987944749573
Moving_Average_5,0.990969117871317
EMA,0.9865177588456205
Short_EMA,0.9834200162874714
Rolling_Mean,0.9812548796542899
Moving_Average_10,0.9812548796542899
Lower_Band,0.9799866355145541
Moving_Average_15,0.969371059359359
Long_EMA,0.9651426716465159
Upper_Band,0.9588745470194728
Expanding_Mean,0.9187791600043831
Cos_Close,0.7270082947087715
Signal_Line,0.6946138469490686
Price_RoC_60,0.6822387960623757
MACD,0.6710672191119363
Price_RoC_45,0.6593489488545663
Std_Dev_RoC_5,0.6446385020158145
Std_Dev_RoC_10,0.622089780521258
Price_RoC_30,0.5818958563870736
Rolling_Std,0.5367626549217535
RSI,0.46253594873100806
Price_RoC_15,0.39701050474408756
RS,0.3628367313074209
Price_RoC_12,0.34618670303316507
Price_RoC_10,0.31254652445686537
Sin_Close,0.30780135027470334
Z_Score,0.290544580718521
Price_RoC_7,0.25962318839682436
Loss,0.25316055616580563
Price_RoC_5,0.2187818877008088
Price_RoC_3,0.16706129838283418
Price_Delta,0.10225908542601979
Gain,0.09977499821780557
Log_Returns,0.09608879192681023
Price_RoC,0.09270130548439906
Tan_Close,0.042726426543863556
