,Close
Close,1.0
Cumulative_Returns,1.0
Square_Root_Close,0.9990891403422788
Log_Close,0.9965102899461116
Close_Squared,0.9962360537687912
Moving_Average_3,0.9938961568839558
Moving_Average_5,0.9874549628930308
Close_Inverse,0.9863286285613435
Close_Cubed,0.9848992244953793
EMA,0.9816037710096118
Upper_Band,0.980496662731688
Short_EMA,0.9779836136705903
Rolling_Mean,0.9714622902509233
Moving_Average_10,0.9714622902509233
Moving_Average_15,0.9596693530505185
Long_EMA,0.9582573331458862
Expanding_Mean,0.9112758126767067
Lower_Band,0.8853869127215258
MACD,0.6071645472425035
Signal_Line,0.5683214338695185
Price_RoC_60,0.5537574562113705
Price_RoC_45,0.512673999092887
Price_RoC_30,0.49517827721967655
Price_RoC_15,0.46048977408109826
Price_RoC_12,0.4581277093359882
Rolling_Std,0.4498176277645393
Price_RoC_10,0.4128536430322693
Std_Dev_RoC_10,0.3980582307049295
Price_RoC_7,0.3280578680047326
RSI,0.3186412504741659
RS,0.3159564862390637
Std_Dev_RoC_5,0.30048580641337075
Price_RoC_5,0.26433291581585305
Price_RoC_3,0.18772700292394287
Sin_Close,0.17358237544925761
Gain,0.14335064868424519
Price_Delta,0.10197359275032122
Price_RoC,0.09818668425832072
Log_Returns,0.09358973084922867
Tan_Close,0.08176102601811967
Z_Score,0.07395174860535077
Loss,0.047256263061203174
Cos_Close,0.005978718577193728
