,Feature,Importance
15,Expanding_Mean,0.09638243
7,EMA,0.009731244
13,Long_EMA,0.009127517
12,Moving_Average_15,0.0050907345
4,Close_Inverse,0.005059841
11,Upper_Band,0.004256508
0,Close,0.0036020048
6,Moving_Average_5,0.0034216172
14,Lower_Band,0.003259973
3,Log_Close,0.0032362305
10,Moving_Average_10,0.0031641077
1,Cumulative_Returns,0.0029480981
5,Moving_Average_3,0.0025720128
9,Rolling_Mean,0.0021949834
2,Square_Root_Close,0.0021376405
8,Short_EMA,0.0017738554
