,Close
Cumulative_Returns,1.0000000000000009
Close,1.0
Square_Root_Close,0.999677269261056
Close_Squared,0.9987613712944328
Log_Close,0.9987274213140618
Close_Cubed,0.9952028044664595
Close_Inverse,0.9946700121336842
Moving_Average_3,0.9911549267664168
Moving_Average_5,0.9790159709523047
EMA,0.9664657723480204
Short_EMA,0.9580506882125622
Rolling_Mean,0.9529454015941741
Moving_Average_10,0.9529454015941741
Upper_Band,0.9251824139001452
Moving_Average_15,0.9240652504583023
Lower_Band,0.9070920282029353
Long_EMA,0.8930824486191437
Price_RoC_60,0.7566593627415099
Price_RoC_45,0.6525005253033369
Signal_Line,0.6481739968281096
MACD,0.6163555430678651
Price_RoC_30,0.5677513430972346
Price_RoC_15,0.40575610069135637
RSI,0.38876519033579915
Price_RoC_12,0.36914754033112346
RS,0.351928305041962
Price_RoC_10,0.339625917299736
Price_RoC_7,0.2911554034572094
Z_Score,0.26438134504801625
Price_RoC_5,0.2525430311805727
Price_RoC_3,0.1954023674469892
Cos_Close,0.12844716238001488
Gain,0.11253365991727127
Price_Delta,0.11095340155191492
Log_Returns,0.10828450695072017
Price_RoC,0.10822364860618071
Sin_Close,0.07996301623217328
Rolling_Std,0.07415151763918625
Loss,0.06607168652092277
Expanding_Mean,0.0534460068997543
Std_Dev_RoC_5,0.038543172847082065
Std_Dev_RoC_10,0.006981616844383252
Tan_Close,0.004564450757883429
