,Feature,Importance
16,Expanding_Mean,0.09927166
9,Short_EMA,0.01039933
10,Rolling_Mean,0.008244975
5,Close_Inverse,0.0074427696
12,Lower_Band,0.0072917305
11,Moving_Average_10,0.006264931
3,Log_Close,0.006046235
4,Close_Squared,0.004947231
7,Moving_Average_5,0.004641903
14,Moving_Average_15,0.004632215
15,Long_EMA,0.004525895
8,EMA,0.0039408724
13,Upper_Band,0.0035268106
6,Moving_Average_3,0.0030681286
2,Square_Root_Close,0.0028007217
1,Cumulative_Returns,0.0026958743
0,Close,0.0023589456
