,Feature,Importance
14,Expanding_Mean,0.0950122
0,Cumulative_Returns,0.01151845
11,Long_EMA,0.009685032
10,Moving_Average_10,0.0063634194
9,Rolling_Mean,0.005786786
7,EMA,0.0051774946
1,Close,0.005041466
8,Short_EMA,0.004898955
4,Close_Inverse,0.0042206994
3,Log_Close,0.0036467582
5,Moving_Average_3,0.0029626081
12,Moving_Average_15,0.002842854
13,Upper_Band,0.0018473044
2,Square_Root_Close,0.0017763681
6,Moving_Average_5,0.0016554568
