,Feature,Importance
15,Expanding_Mean,0.08210817
14,Long_EMA,0.027438134
7,EMA,0.0070662587
13,Moving_Average_15,0.005178593
11,Lower_Band,0.0049664434
3,Log_Close,0.0042793895
12,Upper_Band,0.004247498
10,Moving_Average_10,0.004179458
1,Cumulative_Returns,0.0038086302
5,Moving_Average_3,0.0035822906
6,Moving_Average_5,0.0032819565
2,Square_Root_Close,0.002669279
9,Rolling_Mean,0.0025080494
4,Close_Inverse,0.0021436054
0,Close,0.0011535746
8,Short_EMA,0.0009003112
