,Feature,Importance
14,Expanding_Mean,0.083480895
12,Long_EMA,0.018566778
11,Moving_Average_15,0.005802962
8,Short_EMA,0.0041141203
4,Close_Inverse,0.004001963
13,Upper_Band,0.0032426026
0,Close,0.0031625903
10,Moving_Average_10,0.0030705528
7,EMA,0.0029119214
6,Moving_Average_5,0.0020693194
3,Log_Close,0.0019758386
5,Moving_Average_3,0.001920216
2,Square_Root_Close,0.001600421
9,Rolling_Mean,0.0015331288
1,Cumulative_Returns,0.001000436
