Tag,Prediction,Actual,Time,Stock
Prediction,143.60048,123.1500015258789,2024-03-15 04:00:00+00:00,JBL
Prediction,144.74133,147.4600067138672,2024-03-14 04:00:00+00:00,JBL
Test,152.24057006835938,154.52999877929685,2024-03-14 04:00:00+00:00,JBL
Test,151.9278106689453,154.19151584124901,2024-03-13 04:00:00+00:00,JBL
Test,151.5867156982422,153.84038345277824,2024-03-12 04:00:00+00:00,JBL
Test,151.2100372314453,153.48061392730563,2024-03-11 04:00:00+00:00,JBL
Test,150.77011108398438,153.13244979306347,2024-03-08 05:00:00+00:00,JBL
Test,150.29405212402344,152.75506493587085,2024-03-07 05:00:00+00:00,JBL
Test,149.86306762695312,152.3489038896405,2024-03-06 05:00:00+00:00,JBL
Test,149.46250915527344,151.95094571951378,2024-03-05 05:00:00+00:00,JBL
Test,149.0754852294922,151.56732255205205,2024-03-04 05:00:00+00:00,JBL
Test,148.69970703125,151.20132991208845,2024-03-01 05:00:00+00:00,JBL
Test,148.38311767578125,150.84468890290313,2024-02-29 05:00:00+00:00,JBL
Test,148.08912658691406,150.51093641668027,2024-02-28 05:00:00+00:00,JBL
Test,147.79110717773438,150.19138233688588,2024-02-27 05:00:00+00:00,JBL
Test,147.5367431640625,149.86475654818872,2024-02-26 05:00:00+00:00,JBL
Test,147.29107666015625,149.55773414049756,2024-02-23 05:00:00+00:00,JBL
Test,147.08615112304688,149.2531696192197,2024-02-22 05:00:00+00:00,JBL
Test,146.89093017578125,148.94031967543566,2024-02-21 05:00:00+00:00,JBL
Test,146.6637725830078,148.65200976418328,2024-02-20 05:00:00+00:00,JBL
Test,146.38427734375,148.35971877992708,2024-02-16 05:00:00+00:00,JBL
Test,146.02435302734375,148.05571179322078,2024-02-15 05:00:00+00:00,JBL
Test,145.6964569091797,147.72837486981592,2024-02-14 05:00:00+00:00,JBL
Test,145.36801147460938,147.39650515251887,2024-02-13 05:00:00+00:00,JBL
Test,145.0200653076172,147.08607838072678,2024-02-12 05:00:00+00:00,JBL
Test,144.66493225097656,146.75781773554232,2024-02-09 05:00:00+00:00,JBL
Test,144.34201049804688,146.4332191311961,2024-02-08 05:00:00+00:00,JBL
Test,144.08908081054688,146.1391852594466,2024-02-07 05:00:00+00:00,JBL
Test,143.88192749023438,145.88064672612288,2024-02-06 05:00:00+00:00,JBL
Test,143.6524658203125,145.63572554290405,2024-02-05 05:00:00+00:00,JBL
Test,143.39251708984375,145.38638109913305,2024-02-02 05:00:00+00:00,JBL
Test,143.06385803222656,145.12547911054648,2024-02-01 05:00:00+00:00,JBL
Test,142.9340362548828,144.86174911659813,2024-01-31 05:00:00+00:00,JBL
Test,142.65673828125,144.6488694652229,2024-01-30 05:00:00+00:00,JBL
Test,142.4867401123047,144.41434472126147,2024-01-29 05:00:00+00:00,JBL
Test,142.33302307128906,144.20694568625908,2024-01-26 05:00:00+00:00,JBL
Test,142.14991760253906,144.0077811297539,2024-01-25 05:00:00+00:00,JBL
Test,141.9552001953125,143.7987558050475,2024-01-24 05:00:00+00:00,JBL
Test,141.793212890625,143.59048295699546,2024-01-23 05:00:00+00:00,JBL
Test,141.596435546875,143.3875033780335,2024-01-22 05:00:00+00:00,JBL
Test,141.4149627685547,143.16320455146712,2024-01-19 05:00:00+00:00,JBL
Test,141.23989868164062,142.94457069096262,2024-01-18 05:00:00+00:00,JBL
Test,141.0756378173828,142.7341770728714,2024-01-17 05:00:00+00:00,JBL
Test,140.88467407226562,142.54022457012496,2024-01-16 05:00:00+00:00,JBL
Test,140.6614532470703,142.3096050105352,2024-01-12 05:00:00+00:00,JBL
Test,140.43252563476562,142.05254658037452,2024-01-11 05:00:00+00:00,JBL
Test,140.21202087402344,141.78379821564724,2024-01-10 05:00:00+00:00,JBL
Test,140.03204345703125,141.51036598557474,2024-01-09 05:00:00+00:00,JBL
Test,139.85006713867188,141.24550686089776,2024-01-08 05:00:00+00:00,JBL
Test,139.697265625,140.97733978991187,2024-01-05 05:00:00+00:00,JBL
Test,139.6004180908203,140.7233935145561,2024-01-04 05:00:00+00:00,JBL
Test,139.4534149169922,140.48373144844874,2024-01-03 05:00:00+00:00,JBL
Test,139.2928009033203,140.2207018352391,2024-01-02 05:00:00+00:00,JBL
Test,139.16268920898438,139.94834683453752,2023-12-29 05:00:00+00:00,JBL
Test,139.0351104736328,139.68091685280123,2023-12-28 05:00:00+00:00,JBL
Train,138.8961944580078,139.40603688480365,2023-12-27 05:00:00+00:00,JBL
Train,138.71363830566406,139.13411501659323,2023-12-26 05:00:00+00:00,JBL
Train,138.5593719482422,138.85066925465014,2023-12-22 05:00:00+00:00,JBL
Train,138.3903350830078,138.57052027596947,2023-12-21 05:00:00+00:00,JBL
Train,138.2014923095703,138.27994085275972,2023-12-20 05:00:00+00:00,JBL
Train,137.93701171875,137.9886952904269,2023-12-19 05:00:00+00:00,JBL
Train,137.70626831054688,137.6698082197161,2023-12-18 05:00:00+00:00,JBL
Train,137.39208984375,137.35834833989662,2023-12-15 05:00:00+00:00,JBL
Train,136.63490295410156,137.01829791550776,2023-12-14 05:00:00+00:00,JBL
Train,136.3533172607422,136.6414357311307,2023-12-13 05:00:00+00:00,JBL
Train,136.17713928222656,136.41638430418914,2023-12-12 05:00:00+00:00,JBL
Train,135.89706420898438,136.1940063634079,2023-12-11 05:00:00+00:00,JBL
Train,135.62709045410156,135.96161871969343,2023-12-08 05:00:00+00:00,JBL
Train,135.39761352539062,135.747105940669,2023-12-07 05:00:00+00:00,JBL
