Tag,Prediction,Actual,Time,Stock
Prediction,205.79025,198.64999389648438,2024-03-15 04:00:00+00:00,AMAT
Prediction,205.46884,200.75,2024-03-14 04:00:00+00:00,AMAT
Test,210.75946044921875,212.6100006103516,2024-03-14 04:00:00+00:00,AMAT
Test,210.37474060058594,211.94635150883624,2024-03-13 04:00:00+00:00,AMAT
Test,209.88600158691406,211.2805521691785,2024-03-12 04:00:00+00:00,AMAT
Test,209.51922607421875,210.56438550987934,2024-03-11 04:00:00+00:00,AMAT
Test,209.17202758789062,209.88148357351182,2024-03-08 05:00:00+00:00,AMAT
Test,208.67893981933594,209.14980511297523,2024-03-07 05:00:00+00:00,AMAT
Test,208.11656188964844,208.33843816240153,2024-03-06 05:00:00+00:00,AMAT
Test,207.666748046875,207.52661901774707,2024-03-05 05:00:00+00:00,AMAT
Test,207.16917419433594,206.76084328294007,2024-03-04 05:00:00+00:00,AMAT
Test,206.52490234375,205.96760247958179,2024-03-01 05:00:00+00:00,AMAT
Test,205.970458984375,205.16108181000067,2024-02-29 05:00:00+00:00,AMAT
Test,205.5473175048828,204.44273071600398,2024-02-28 05:00:00+00:00,AMAT
Test,204.96397399902344,203.76402342494094,2024-02-27 05:00:00+00:00,AMAT
Test,204.3776397705078,203.02300084206416,2024-02-26 05:00:00+00:00,AMAT
Test,203.89012145996094,202.26962952964308,2024-02-23 05:00:00+00:00,AMAT
Test,203.14285278320312,201.58137555975415,2024-02-22 05:00:00+00:00,AMAT
Test,202.67007446289062,200.86036770508443,2024-02-21 05:00:00+00:00,AMAT
Test,202.26393127441406,200.23831796399367,2024-02-20 05:00:00+00:00,AMAT
Test,201.55154418945312,199.62888664662714,2024-02-16 05:00:00+00:00,AMAT
Test,200.99581909179688,198.89982160434025,2024-02-15 05:00:00+00:00,AMAT
Test,200.37327575683594,198.29838150107437,2024-02-14 05:00:00+00:00,AMAT
Test,199.9822235107422,197.7093475520643,2024-02-13 05:00:00+00:00,AMAT
Test,199.40444946289062,197.18221514522753,2024-02-12 05:00:00+00:00,AMAT
Test,198.67578125,196.59280940055774,2024-02-09 05:00:00+00:00,AMAT
Test,198.16702270507812,195.99606687302875,2024-02-08 05:00:00+00:00,AMAT
Test,197.7310028076172,195.53044107504505,2024-02-07 05:00:00+00:00,AMAT
Test,197.3716583251953,195.09559544628559,2024-02-06 05:00:00+00:00,AMAT
Test,196.9308319091797,194.68284878540297,2024-02-05 05:00:00+00:00,AMAT
Test,196.552734375,194.23999149843948,2024-02-02 05:00:00+00:00,AMAT
Test,196.16456604003906,193.82746810791022,2024-02-01 05:00:00+00:00,AMAT
Test,195.89112854003906,193.42603641868232,2024-01-31 05:00:00+00:00,AMAT
Test,195.52699279785156,193.05266167495174,2024-01-30 05:00:00+00:00,AMAT
Test,195.06060791015625,192.654244246645,2024-01-29 05:00:00+00:00,AMAT
Test,194.75381469726562,192.22703766597223,2024-01-26 05:00:00+00:00,AMAT
Test,194.2279052734375,191.81529003199708,2024-01-25 05:00:00+00:00,AMAT
Test,193.5601806640625,191.3336180893666,2024-01-24 05:00:00+00:00,AMAT
Test,193.13902282714844,190.8308453777893,2024-01-23 05:00:00+00:00,AMAT
Test,192.66062927246094,190.40809673646757,2024-01-22 05:00:00+00:00,AMAT
Test,192.05967712402344,189.96758853326332,2024-01-19 05:00:00+00:00,AMAT
Test,191.6143798828125,189.5282396027016,2024-01-18 05:00:00+00:00,AMAT
Test,191.3758087158203,189.1762899583733,2024-01-17 05:00:00+00:00,AMAT
Test,191.10647583007812,188.9051427196295,2024-01-16 05:00:00+00:00,AMAT
Test,190.9168243408203,188.62738082343034,2024-01-12 05:00:00+00:00,AMAT
Test,190.68174743652344,188.3778428906963,2024-01-11 05:00:00+00:00,AMAT
Test,190.56405639648438,188.11805294491052,2024-01-10 05:00:00+00:00,AMAT
Test,190.41294860839844,187.88233454231238,2024-01-09 05:00:00+00:00,AMAT
Test,190.1914825439453,187.63006202358656,2024-01-08 05:00:00+00:00,AMAT
Test,190.0541229248047,187.36948193322056,2024-01-05 05:00:00+00:00,AMAT
Test,189.90692138671875,187.13837927776208,2024-01-04 05:00:00+00:00,AMAT
Test,189.753662109375,186.9017697378208,2024-01-03 05:00:00+00:00,AMAT
Test,189.60743713378906,186.63699635560158,2024-01-02 05:00:00+00:00,AMAT
Test,189.21054077148438,186.3340802943828,2023-12-29 05:00:00+00:00,AMAT
Test,188.79409790039062,185.93313825961246,2023-12-28 05:00:00+00:00,AMAT
Train,188.34689331054688,185.51610576370265,2023-12-27 05:00:00+00:00,AMAT
Train,187.90570068359375,185.08230083357853,2023-12-26 05:00:00+00:00,AMAT
Train,187.44943237304688,184.64436604464498,2023-12-22 05:00:00+00:00,AMAT
Train,186.9800567626953,184.2312951188094,2023-12-21 05:00:00+00:00,AMAT
Train,186.6894073486328,183.8234715508987,2023-12-20 05:00:00+00:00,AMAT
Train,186.1666259765625,183.4694254080006,2023-12-19 05:00:00+00:00,AMAT
Train,185.75283813476562,183.04359951187487,2023-12-18 05:00:00+00:00,AMAT
Train,185.23556518554688,182.6397766652262,2023-12-15 05:00:00+00:00,AMAT
Train,184.6477508544922,182.21239899666594,2023-12-14 05:00:00+00:00,AMAT
Train,184.2519073486328,181.7844464614069,2023-12-13 05:00:00+00:00,AMAT
Train,183.77435302734375,181.4147849919422,2023-12-12 05:00:00+00:00,AMAT
Train,183.3064422607422,181.03926379263348,2023-12-11 05:00:00+00:00,AMAT
Train,183.11192321777344,180.68800277048194,2023-12-08 05:00:00+00:00,AMAT
