Tag,Prediction,Actual,Time,Stock
Prediction,306.17963,334.6600036621094,2024-03-15 04:00:00+00:00,SHW
Prediction,311.3992,334.9200134277344,2024-03-14 04:00:00+00:00,SHW
Test,325.5607604980469,344.6600036621095,2024-03-14 04:00:00+00:00,SHW
Test,325.290771484375,343.53451209049894,2024-03-13 04:00:00+00:00,SHW
Test,324.6299133300781,342.374017883117,2024-03-12 04:00:00+00:00,SHW
Test,324.111572265625,341.1188131567339,2024-03-11 04:00:00+00:00,SHW
Test,323.77069091796875,339.89011279821653,2024-03-08 05:00:00+00:00,SHW
Test,322.83135986328125,338.649179103465,2024-03-07 05:00:00+00:00,SHW
Test,322.1570739746094,337.3408989750671,2024-03-06 05:00:00+00:00,SHW
Test,321.7779235839844,336.14713265186697,2024-03-05 05:00:00+00:00,SHW
Test,321.11602783203125,334.99417241436515,2024-03-04 05:00:00+00:00,SHW
Test,320.32098388671875,333.77605165710963,2024-03-01 05:00:00+00:00,SHW
Test,319.5758972167969,332.5785044976179,2024-02-29 05:00:00+00:00,SHW
Test,318.8827209472656,331.42198078941277,2024-02-28 05:00:00+00:00,SHW
Test,317.99468994140625,330.29389323638435,2024-02-27 05:00:00+00:00,SHW
Test,317.3453674316406,329.18854095510903,2024-02-26 05:00:00+00:00,SHW
Test,316.642333984375,328.15611325226837,2024-02-23 05:00:00+00:00,SHW
Test,315.7793273925781,327.1243637126157,2024-02-22 05:00:00+00:00,SHW
Test,315.1251220703125,326.11875554235286,2024-02-21 05:00:00+00:00,SHW
Test,314.5281982421875,325.20461291634865,2024-02-20 05:00:00+00:00,SHW
Test,314.1136779785156,324.3315495032306,2024-02-16 05:00:00+00:00,SHW
Test,313.5014953613281,323.48671781070834,2024-02-15 05:00:00+00:00,SHW
Test,312.80908203125,322.58262744166603,2024-02-14 05:00:00+00:00,SHW
Test,312.3529357910156,321.69576191946726,2024-02-13 05:00:00+00:00,SHW
Test,311.8195495605469,320.86314730367087,2024-02-12 05:00:00+00:00,SHW
