Tag,Prediction,Actual,Time,Stock
Prediction,356.24777,387.6199951171875,2024-03-15 04:00:00+00:00,WST
Prediction,359.34668,399.3900146484375,2024-03-14 04:00:00+00:00,WST
Test,413.0647888183594,413.0,2024-03-14 04:00:00+00:00,WST
Test,412.9339904785156,412.6905877007305,2024-03-13 04:00:00+00:00,WST
Test,412.6886901855469,412.45407677442347,2024-03-12 04:00:00+00:00,WST
Test,412.41497802734375,412.2587913568194,2024-03-11 04:00:00+00:00,WST
Test,412.1595153808594,412.1752916161888,2024-03-08 05:00:00+00:00,WST
Test,411.9342041015625,412.0833450687531,2024-03-07 05:00:00+00:00,WST
Test,411.6356201171875,411.97298220763145,2024-03-06 05:00:00+00:00,WST
Test,411.41290283203125,411.9056708913144,2024-03-05 05:00:00+00:00,WST
Test,411.1000671386719,411.8511261847071,2024-03-04 05:00:00+00:00,WST
Test,410.93109130859375,411.7578664130812,2024-03-01 05:00:00+00:00,WST
Test,410.4984436035156,411.66440276228695,2024-02-29 05:00:00+00:00,WST
Test,410.1360168457031,411.5723704269425,2024-02-28 05:00:00+00:00,WST
Test,409.86181640625,411.485690864682,2024-02-27 05:00:00+00:00,WST
Test,409.6958923339844,411.39288208628204,2024-02-26 05:00:00+00:00,WST
Test,409.7487487792969,411.270969636809,2024-02-23 05:00:00+00:00,WST
Test,409.71453857421875,411.1245301056282,2024-02-22 05:00:00+00:00,WST
Test,409.83660888671875,411.0203939474714,2024-02-21 05:00:00+00:00,WST
Test,409.66571044921875,410.9368730262181,2024-02-20 05:00:00+00:00,WST
Test,409.45281982421875,410.8875694781911,2024-02-16 05:00:00+00:00,WST
Test,409.0382080078125,410.7691625839495,2024-02-15 05:00:00+00:00,WST
Test,408.880859375,410.7159540809738,2024-02-14 05:00:00+00:00,WST
Test,408.58453369140625,410.3270663611447,2024-02-13 05:00:00+00:00,WST
Test,408.30023193359375,409.9917672962918,2024-02-12 05:00:00+00:00,WST
Test,408.1593322753906,409.607016256018,2024-02-09 05:00:00+00:00,WST
Test,408.0349426269531,409.2019495656363,2024-02-08 05:00:00+00:00,WST
Test,408.0298767089844,408.7867070104159,2024-02-07 05:00:00+00:00,WST
Test,407.9234313964844,408.35620301147145,2024-02-06 05:00:00+00:00,WST
Test,407.8599548339844,408.01044451009477,2024-02-05 05:00:00+00:00,WST
Test,407.77691650390625,407.6662154406532,2024-02-02 05:00:00+00:00,WST
Test,407.6574401855469,407.4191042967439,2024-02-01 05:00:00+00:00,WST
Test,407.585205078125,407.16741452394103,2024-01-31 05:00:00+00:00,WST
Test,407.4582824707031,406.96509617741356,2024-01-30 05:00:00+00:00,WST
Test,407.3268127441406,406.74285727900786,2024-01-29 05:00:00+00:00,WST
Test,407.1543273925781,406.5542544491632,2024-01-26 05:00:00+00:00,WST
Test,406.9906005859375,406.4200297329921,2024-01-25 05:00:00+00:00,WST
Test,406.99029541015625,406.3285234940399,2024-01-24 05:00:00+00:00,WST
Test,406.970458984375,406.27018318180336,2024-01-23 05:00:00+00:00,WST
Test,407.0592956542969,406.19345531523885,2024-01-22 05:00:00+00:00,WST
Test,407.1037902832031,406.1441143759433,2024-01-19 05:00:00+00:00,WST
Test,407.0690002441406,406.1215205379825,2024-01-18 05:00:00+00:00,WST
Test,406.9621276855469,406.0979574616076,2024-01-17 05:00:00+00:00,WST
Test,406.7621154785156,406.09520831199313,2024-01-16 05:00:00+00:00,WST
Test,406.6402587890625,406.04863425969717,2024-01-12 05:00:00+00:00,WST
Test,406.5628356933594,406.0000283442017,2024-01-11 05:00:00+00:00,WST
Test,406.5368347167969,405.90146091605624,2024-01-10 05:00:00+00:00,WST
Test,406.6339111328125,405.78615504703305,2024-01-09 05:00:00+00:00,WST
Test,406.6618957519531,405.7197306599634,2024-01-08 05:00:00+00:00,WST
Test,406.68255615234375,405.63680728505614,2024-01-05 05:00:00+00:00,WST
Test,406.5128173828125,405.6324968943222,2024-01-04 05:00:00+00:00,WST
Test,406.3680419921875,405.6227558542112,2024-01-03 05:00:00+00:00,WST
Test,406.1940612792969,405.62616823183237,2024-01-02 05:00:00+00:00,WST
Test,406.02734375,405.5621365322103,2023-12-29 05:00:00+00:00,WST
Test,405.89178466796875,405.4753392583018,2023-12-28 05:00:00+00:00,WST
Train,405.8904724121094,405.3695668047868,2023-12-27 05:00:00+00:00,WST
Train,405.9286804199219,405.25678469240336,2023-12-26 05:00:00+00:00,WST
Train,405.9241638183594,405.1335627911999,2023-12-22 05:00:00+00:00,WST
Train,405.8544921875,405.0253125413403,2023-12-21 05:00:00+00:00,WST
Train,405.7713317871094,404.92399236551694,2023-12-20 05:00:00+00:00,WST
Train,405.6425476074219,404.8502858312977,2023-12-19 05:00:00+00:00,WST
Train,405.4704284667969,404.71717240719954,2023-12-18 05:00:00+00:00,WST
Train,405.3460388183594,404.5971074295767,2023-12-15 05:00:00+00:00,WST
Train,405.3212890625,404.46274337239106,2023-12-14 05:00:00+00:00,WST
Train,405.28369140625,404.32862812803336,2023-12-13 05:00:00+00:00,WST
Train,405.2842712402344,404.1821632708794,2023-12-12 05:00:00+00:00,WST
Train,405.2715759277344,404.1155655203967,2023-12-11 05:00:00+00:00,WST
Train,405.2488098144531,404.0733020344761,2023-12-08 05:00:00+00:00,WST
Train,405.207275390625,404.0436632869053,2023-12-07 05:00:00+00:00,WST
Train,405.1156005859375,404.02101720144697,2023-12-06 05:00:00+00:00,WST
Train,405.0854187011719,403.98617242677363,2023-12-05 05:00:00+00:00,WST
