Tag,Prediction,Actual,Time,Stock
Prediction,65.17771,69.12000274658203,2024-03-15 04:00:00+00:00,FIS
Prediction,66.004364,68.22000122070312,2024-03-14 04:00:00+00:00,FIS
Test,49.0832405090332,48.970366996575095,2024-03-14 04:00:00+00:00,FIS
Test,49.01923751831055,48.90352834722806,2024-03-13 04:00:00+00:00,FIS
Test,48.94919967651367,48.831639498608496,2024-03-12 04:00:00+00:00,FIS
Test,48.87398147583008,48.75485796204792,2024-03-11 04:00:00+00:00,FIS
Test,48.78211975097656,48.676222487610495,2024-03-08 05:00:00+00:00,FIS
Test,48.69819641113281,48.5977785703875,2024-03-07 05:00:00+00:00,FIS
Test,48.604469299316406,48.522287506730216,2024-03-06 05:00:00+00:00,FIS
Test,48.50543212890625,48.44410255487864,2024-03-05 05:00:00+00:00,FIS
Test,48.42251968383789,48.365972170842404,2024-03-04 05:00:00+00:00,FIS
Test,48.33667755126953,48.289421222402,2024-03-01 05:00:00+00:00,FIS
Test,48.235435485839844,48.214047819039806,2024-02-29 05:00:00+00:00,FIS
Test,48.174503326416016,48.13832917208502,2024-02-28 05:00:00+00:00,FIS
Test,48.10420227050781,48.07835257272055,2024-02-27 05:00:00+00:00,FIS
Test,48.019046783447266,48.01721570969714,2024-02-26 05:00:00+00:00,FIS
Test,47.97232437133789,47.95321741379299,2024-02-23 05:00:00+00:00,FIS
Test,47.921112060546875,47.91034830251288,2024-02-22 05:00:00+00:00,FIS
Test,47.8797607421875,47.86847473994642,2024-02-21 05:00:00+00:00,FIS
Test,47.85102844238281,47.830948498368905,2024-02-20 05:00:00+00:00,FIS
Test,47.817665100097656,47.796671031344374,2024-02-16 05:00:00+00:00,FIS
Test,47.76936340332031,47.75722859052553,2024-02-15 05:00:00+00:00,FIS
Test,47.73335647583008,47.71752494148932,2024-02-14 05:00:00+00:00,FIS
Test,47.72152328491211,47.684834664501516,2024-02-13 05:00:00+00:00,FIS
Test,47.69080352783203,47.66204722561617,2024-02-12 05:00:00+00:00,FIS
Test,47.66653060913086,47.63127381113387,2024-02-09 05:00:00+00:00,FIS
Test,47.645713806152344,47.60436935400497,2024-02-08 05:00:00+00:00,FIS
Test,47.61690139770508,47.57962039495277,2024-02-07 05:00:00+00:00,FIS
Test,47.58660888671875,47.55301905125647,2024-02-06 05:00:00+00:00,FIS
Test,47.56836700439453,47.526604953106535,2024-02-05 05:00:00+00:00,FIS
Test,47.53329849243164,47.499347248090146,2024-02-02 05:00:00+00:00,FIS
Test,47.48857879638672,47.46761040457635,2024-02-01 05:00:00+00:00,FIS
Test,47.45719909667969,47.43134843249825,2024-01-31 05:00:00+00:00,FIS
Test,47.42186737060547,47.39938338132649,2024-01-30 05:00:00+00:00,FIS
Test,47.379432678222656,47.36054207358113,2024-01-29 05:00:00+00:00,FIS
Test,47.332027435302734,47.31880547679534,2024-01-26 05:00:00+00:00,FIS
Test,47.28321075439453,47.27670376576539,2024-01-25 05:00:00+00:00,FIS
Test,47.259666442871094,47.24382994509291,2024-01-24 05:00:00+00:00,FIS
Test,47.24455642700195,47.21975001412762,2024-01-23 05:00:00+00:00,FIS
Test,47.193695068359375,47.20029515023387,2024-01-22 05:00:00+00:00,FIS
Test,47.16468048095703,47.17001229328218,2024-01-19 05:00:00+00:00,FIS
Test,47.15775680541992,47.15461232937557,2024-01-18 05:00:00+00:00,FIS
Test,47.14890670776367,47.14564013950202,2024-01-17 05:00:00+00:00,FIS
Test,47.12178421020508,47.130506923163786,2024-01-16 05:00:00+00:00,FIS
Test,47.09393310546875,47.10473172598804,2024-01-12 05:00:00+00:00,FIS
Test,47.05179977416992,47.073874583695314,2024-01-11 05:00:00+00:00,FIS
Test,47.0197868347168,47.03881685879353,2024-01-10 05:00:00+00:00,FIS
Test,46.98979949951172,47.002331567752584,2024-01-09 05:00:00+00:00,FIS
Test,46.93400573730469,46.967782094805884,2024-01-08 05:00:00+00:00,FIS
Test,46.89113235473633,46.92367549088182,2024-01-05 05:00:00+00:00,FIS
Test,46.8682975769043,46.8946022404166,2024-01-04 05:00:00+00:00,FIS
Test,46.84886169433594,46.87198905471135,2024-01-03 05:00:00+00:00,FIS
Test,46.817317962646484,46.85207997772118,2024-01-02 05:00:00+00:00,FIS
Test,46.8037109375,46.825941873230576,2023-12-29 05:00:00+00:00,FIS
Test,46.77469253540039,46.80683930992411,2023-12-28 05:00:00+00:00,FIS
Train,46.74272537231445,46.781709276910966,2023-12-27 05:00:00+00:00,FIS
Train,46.718109130859375,46.759628631863286,2023-12-26 05:00:00+00:00,FIS
Train,46.69065856933594,46.73843852882034,2023-12-22 05:00:00+00:00,FIS
Train,46.66764450073242,46.71977965877597,2023-12-21 05:00:00+00:00,FIS
Train,46.672115325927734,46.70286226117113,2023-12-20 05:00:00+00:00,FIS
Train,46.65387725830078,46.69263509599233,2023-12-19 05:00:00+00:00,FIS
Train,46.63420486450195,46.673754157531526,2023-12-18 05:00:00+00:00,FIS
Train,46.639896392822266,46.65373574512599,2023-12-15 05:00:00+00:00,FIS
Train,46.608150482177734,46.63879884792538,2023-12-14 05:00:00+00:00,FIS
Train,46.568294525146484,46.6158228048373,2023-12-13 05:00:00+00:00,FIS
Train,46.57062911987305,46.595683795941234,2023-12-12 05:00:00+00:00,FIS
Train,46.557865142822266,46.593545571020265,2023-12-11 05:00:00+00:00,FIS
Train,46.5361213684082,46.583964650655275,2023-12-08 05:00:00+00:00,FIS
Train,46.51544952392578,46.57244516217852,2023-12-07 05:00:00+00:00,FIS
