Tag,Prediction,Actual,Time,Stock
Prediction,187.46187,190.25,2024-03-15 04:00:00+00:00,VRSN
Prediction,188.75197,190.5800018310547,2024-03-14 04:00:00+00:00,VRSN
Test,216.2903594970703,216.5906477524259,2024-03-14 04:00:00+00:00,VRSN
Test,216.46282958984375,216.74637557078344,2024-03-13 04:00:00+00:00,VRSN
Test,216.6016387939453,216.89777855423333,2024-03-12 04:00:00+00:00,VRSN
Test,216.71990966796875,217.04283423871885,2024-03-11 04:00:00+00:00,VRSN
Test,216.89280700683594,217.18112121000087,2024-03-08 05:00:00+00:00,VRSN
Test,217.0377197265625,217.33668815035307,2024-03-07 05:00:00+00:00,VRSN
Test,217.2965087890625,217.47841719568495,2024-03-06 05:00:00+00:00,VRSN
Test,217.57872009277344,217.63299653747796,2024-03-05 05:00:00+00:00,VRSN
Test,217.81280517578125,217.78828592619416,2024-03-04 05:00:00+00:00,VRSN
Test,217.89337158203125,217.937131175744,2024-03-01 05:00:00+00:00,VRSN
Test,218.00233459472656,218.05883942813134,2024-02-29 05:00:00+00:00,VRSN
Test,218.1693878173828,218.18077600400855,2024-02-28 05:00:00+00:00,VRSN
Test,218.3563232421875,218.31165643608512,2024-02-27 05:00:00+00:00,VRSN
Test,218.52598571777344,218.45128872263365,2024-02-26 05:00:00+00:00,VRSN
Test,218.5375213623047,218.59686574786716,2024-02-23 05:00:00+00:00,VRSN
Test,218.65476989746094,218.71025610652111,2024-02-22 05:00:00+00:00,VRSN
Test,218.88369750976562,218.84589242600012,2024-02-21 05:00:00+00:00,VRSN
Test,219.14065551757812,218.9964563700009,2024-02-20 05:00:00+00:00,VRSN
Test,219.3195343017578,219.1532098097629,2024-02-16 05:00:00+00:00,VRSN
Test,219.40541076660156,219.29193545799234,2024-02-15 05:00:00+00:00,VRSN
Test,219.61949157714844,219.39751548627106,2024-02-14 05:00:00+00:00,VRSN
Test,219.86778259277344,219.52756858701787,2024-02-13 05:00:00+00:00,VRSN
Test,220.0625,219.66634323582966,2024-02-12 05:00:00+00:00,VRSN
Test,220.1838836669922,219.7932639718903,2024-02-09 05:00:00+00:00,VRSN
Test,220.24966430664062,219.89654349604,2024-02-08 05:00:00+00:00,VRSN
Test,220.33340454101562,219.97497556074003,2024-02-07 05:00:00+00:00,VRSN
Test,220.4420928955078,220.06112157994167,2024-02-06 05:00:00+00:00,VRSN
Test,220.57318115234375,220.16314486302852,2024-02-05 05:00:00+00:00,VRSN
Test,220.6853790283203,220.2693808597544,2024-02-02 05:00:00+00:00,VRSN
Test,220.80587768554688,220.36408270835145,2024-02-01 05:00:00+00:00,VRSN
Test,220.9490966796875,220.45303658773832,2024-01-31 05:00:00+00:00,VRSN
Test,221.03868103027344,220.5561303329423,2024-01-30 05:00:00+00:00,VRSN
Test,221.10440063476562,220.63100109041127,2024-01-29 05:00:00+00:00,VRSN
Test,221.1819305419922,220.69545256661928,2024-01-26 05:00:00+00:00,VRSN
Test,221.2560272216797,220.75825623538688,2024-01-25 05:00:00+00:00,VRSN
Test,221.35498046875,220.82219850735453,2024-01-24 05:00:00+00:00,VRSN
Test,221.3997344970703,220.87714326368285,2024-01-23 05:00:00+00:00,VRSN
Test,221.46823120117188,220.9085773903799,2024-01-22 05:00:00+00:00,VRSN
Test,221.52467346191406,220.95126188984472,2024-01-19 05:00:00+00:00,VRSN
Test,221.5914306640625,220.9931311003846,2024-01-18 05:00:00+00:00,VRSN
Test,221.68988037109375,221.04935935932588,2024-01-17 05:00:00+00:00,VRSN
Test,221.73507690429688,221.12797439387606,2024-01-16 05:00:00+00:00,VRSN
Test,221.7299041748047,221.20099322621354,2024-01-12 05:00:00+00:00,VRSN
Test,221.72756958007812,221.25661432805938,2024-01-11 05:00:00+00:00,VRSN
Test,221.7127685546875,221.3169769455412,2024-01-10 05:00:00+00:00,VRSN
Test,221.8544464111328,221.38130249646377,2024-01-09 05:00:00+00:00,VRSN
Test,221.99533081054688,221.50700152203518,2024-01-08 05:00:00+00:00,VRSN
Test,222.2113494873047,221.61867217290737,2024-01-05 05:00:00+00:00,VRSN
Test,222.38841247558594,221.75307682736792,2024-01-04 05:00:00+00:00,VRSN
Test,222.51016235351562,221.87194048732718,2024-01-03 05:00:00+00:00,VRSN
Test,222.5991973876953,221.9628365631638,2024-01-02 05:00:00+00:00,VRSN
Test,222.62310791015625,222.05069228766988,2023-12-29 05:00:00+00:00,VRSN
Test,222.65040588378906,222.0923699555442,2023-12-28 05:00:00+00:00,VRSN
Train,222.67776489257812,222.13093919190632,2023-12-27 05:00:00+00:00,VRSN
Train,222.6995391845703,222.1754790752107,2023-12-26 05:00:00+00:00,VRSN
Train,222.72772216796875,222.20872909347912,2023-12-22 05:00:00+00:00,VRSN
Train,222.76806640625,222.24698243165466,2023-12-21 05:00:00+00:00,VRSN
Train,222.79461669921875,222.30645274616143,2023-12-20 05:00:00+00:00,VRSN
Train,222.8158721923828,222.36833294011743,2023-12-19 05:00:00+00:00,VRSN
Train,222.81536865234375,222.4212871956175,2023-12-18 05:00:00+00:00,VRSN
Train,222.7690887451172,222.4624713397823,2023-12-15 05:00:00+00:00,VRSN
Train,222.70396423339844,222.499567181498,2023-12-14 05:00:00+00:00,VRSN
Train,222.62147521972656,222.49450765321888,2023-12-13 05:00:00+00:00,VRSN
Train,222.54673767089844,222.38367456814458,2023-12-12 05:00:00+00:00,VRSN
Train,222.48219299316406,222.3077350918827,2023-12-11 05:00:00+00:00,VRSN
Train,222.4182891845703,222.26273569052543,2023-12-08 05:00:00+00:00,VRSN
