Tag,Prediction,Actual,Time,Stock
Prediction,100.31578,110.58999633789062,2024-03-15 04:00:00+00:00,EMR
Prediction,102.57563,110.41000366210938,2024-03-14 04:00:00+00:00,EMR
Test,96.11395263671875,98.18514519942347,2024-03-14 04:00:00+00:00,EMR
Test,95.98202514648438,97.93455695625887,2024-03-13 04:00:00+00:00,EMR
Test,95.77848052978516,97.6831584175253,2024-03-12 04:00:00+00:00,EMR
Test,95.63195037841797,97.42702460854632,2024-03-11 04:00:00+00:00,EMR
Test,95.47260284423828,97.181322201383,2024-03-08 05:00:00+00:00,EMR
Test,95.28194427490234,96.92771155107793,2024-03-07 05:00:00+00:00,EMR
Test,95.07810974121094,96.67083747552893,2024-03-06 05:00:00+00:00,EMR
Test,94.92330169677734,96.41847490016295,2024-03-05 05:00:00+00:00,EMR
Test,94.6825942993164,96.17451835527744,2024-03-04 05:00:00+00:00,EMR
Test,94.45381927490234,95.92269237483555,2024-03-01 05:00:00+00:00,EMR
Test,94.2219467163086,95.68695245768643,2024-02-29 05:00:00+00:00,EMR
Test,94.10062408447266,95.46641683369185,2024-02-28 05:00:00+00:00,EMR
Test,93.96524047851562,95.2612326411727,2024-02-27 05:00:00+00:00,EMR
Test,93.82817840576172,95.0472845438864,2024-02-26 05:00:00+00:00,EMR
Test,93.69425964355469,94.83116184238312,2024-02-23 05:00:00+00:00,EMR
Test,93.57295227050781,94.61730765652415,2024-02-22 05:00:00+00:00,EMR
Test,93.51724243164062,94.4102231861689,2024-02-21 05:00:00+00:00,EMR
Test,93.49761962890625,94.20614223677416,2024-02-20 05:00:00+00:00,EMR
Test,93.38258361816406,94.00284018459222,2024-02-16 05:00:00+00:00,EMR
Test,93.26773834228516,93.78023625036492,2024-02-15 05:00:00+00:00,EMR
Test,93.07938385009766,93.5620311546909,2024-02-14 05:00:00+00:00,EMR
Test,92.93268585205078,93.34230926764656,2024-02-13 05:00:00+00:00,EMR
Test,92.71259307861328,93.14198017943181,2024-02-12 05:00:00+00:00,EMR
Test,92.51583099365234,92.94567714219335,2024-02-09 05:00:00+00:00,EMR
Test,92.44727325439453,92.76259357460239,2024-02-08 05:00:00+00:00,EMR
Test,91.9402847290039,92.5893515379718,2024-02-07 05:00:00+00:00,EMR
Test,91.83855438232422,92.39176668471666,2024-02-06 05:00:00+00:00,EMR
Test,91.8177261352539,92.32650009333713,2024-02-05 05:00:00+00:00,EMR
Test,91.7609634399414,92.2725226631463,2024-02-02 05:00:00+00:00,EMR
Test,91.61116027832031,92.21023674066946,2024-02-01 05:00:00+00:00,EMR
Test,91.71165466308594,92.15054622524052,2024-01-31 05:00:00+00:00,EMR
Test,91.64595794677734,92.11842672888861,2024-01-30 05:00:00+00:00,EMR
Test,91.56295776367188,92.04431502524226,2024-01-29 05:00:00+00:00,EMR
Test,91.52981567382812,91.96608176586469,2024-01-26 05:00:00+00:00,EMR
Test,91.35411834716797,91.8866088719125,2024-01-25 05:00:00+00:00,EMR
Test,91.32609558105469,91.79009061370732,2024-01-24 05:00:00+00:00,EMR
Test,91.24027252197266,91.71884320723754,2024-01-23 05:00:00+00:00,EMR
Test,91.0974349975586,91.62753300858628,2024-01-22 05:00:00+00:00,EMR
Test,90.97136688232422,91.53049526390069,2024-01-19 05:00:00+00:00,EMR
Test,90.8477554321289,91.45020503335653,2024-01-18 05:00:00+00:00,EMR
Test,90.81844329833984,91.38684070011305,2024-01-17 05:00:00+00:00,EMR
Test,90.8106689453125,91.3410110094669,2024-01-16 05:00:00+00:00,EMR
Test,90.73393249511719,91.28282071808671,2024-01-12 05:00:00+00:00,EMR
Test,90.6534194946289,91.20106672149902,2024-01-11 05:00:00+00:00,EMR
Test,90.56419372558594,91.11973458819756,2024-01-10 05:00:00+00:00,EMR
Test,90.52997589111328,91.03824977523017,2024-01-09 05:00:00+00:00,EMR
Test,90.43502807617188,90.95835425333556,2024-01-08 05:00:00+00:00,EMR
Test,90.35260009765625,90.8611041003443,2024-01-05 05:00:00+00:00,EMR
Test,90.2551040649414,90.7675357717349,2024-01-04 05:00:00+00:00,EMR
Test,90.22052001953125,90.67871824721404,2024-01-03 05:00:00+00:00,EMR
Test,90.18939208984375,90.59544123505749,2024-01-02 05:00:00+00:00,EMR
Test,90.08377838134766,90.4937884488389,2023-12-29 05:00:00+00:00,EMR
Test,90.03662109375,90.36984151530444,2023-12-28 05:00:00+00:00,EMR
Train,89.96455383300781,90.24855173635711,2023-12-27 05:00:00+00:00,EMR
Train,89.85891723632812,90.11872379714646,2023-12-26 05:00:00+00:00,EMR
Train,89.76751708984375,89.98912519728121,2023-12-22 05:00:00+00:00,EMR
Train,89.65902709960938,89.87483768508994,2023-12-21 05:00:00+00:00,EMR
Train,89.64279174804688,89.77073709299484,2023-12-20 05:00:00+00:00,EMR
Train,89.5575180053711,89.68180102683195,2023-12-19 05:00:00+00:00,EMR
Train,89.43014526367188,89.57571736122674,2023-12-18 05:00:00+00:00,EMR
Train,89.35037994384766,89.4640778873431,2023-12-15 05:00:00+00:00,EMR
Train,89.07561492919922,89.35773024667985,2023-12-14 05:00:00+00:00,EMR
Train,88.95771789550781,89.23683420948394,2023-12-13 05:00:00+00:00,EMR
Train,88.90825653076172,89.18175289634048,2023-12-12 05:00:00+00:00,EMR
Train,88.89380645751953,89.15407358515432,2023-12-11 05:00:00+00:00,EMR
Train,88.85247802734375,89.13741624568257,2023-12-08 05:00:00+00:00,EMR
Train,88.8156509399414,89.12329237412204,2023-12-07 05:00:00+00:00,EMR
