Tag,Prediction,Actual,Time,Stock
Prediction,28.062012,28.639999389648438,2024-03-15 04:00:00+00:00,EPD
Prediction,28.128033,28.639999389648438,2024-03-14 04:00:00+00:00,EPD
Test,28.418922424316406,28.770000457763672,2024-03-14 04:00:00+00:00,EPD
Test,28.412574768066406,28.744308923998553,2024-03-13 04:00:00+00:00,EPD
Test,28.403345108032227,28.71751113301679,2024-03-12 04:00:00+00:00,EPD
Test,28.393369674682617,28.69273451269542,2024-03-11 04:00:00+00:00,EPD
Test,28.381591796875,28.67007132031987,2024-03-08 05:00:00+00:00,EPD
Test,28.374011993408203,28.64844006690753,2024-03-07 05:00:00+00:00,EPD
Test,28.365800857543945,28.625935251740845,2024-03-06 05:00:00+00:00,EPD
Test,28.359508514404297,28.60402654253356,2024-03-05 05:00:00+00:00,EPD
Test,28.349435806274414,28.58309030107442,2024-03-04 05:00:00+00:00,EPD
Test,28.339067459106445,28.563507713072685,2024-03-01 05:00:00+00:00,EPD
Test,28.323759078979492,28.54305349627754,2024-02-29 05:00:00+00:00,EPD
Test,28.305356979370117,28.524713222083903,2024-02-28 05:00:00+00:00,EPD
Test,28.286895751953125,28.506705179890666,2024-02-27 05:00:00+00:00,EPD
Test,28.267419815063477,28.486923223169995,2024-02-26 05:00:00+00:00,EPD
Test,28.250486373901367,28.46852439015596,2024-02-23 05:00:00+00:00,EPD
Test,28.233243942260742,28.44795842211129,2024-02-22 05:00:00+00:00,EPD
Test,28.220056533813477,28.428018764757653,2024-02-21 05:00:00+00:00,EPD
Test,28.207778930664062,28.40756675134337,2024-02-20 05:00:00+00:00,EPD
Test,28.19475555419922,28.388511637758988,2024-02-16 05:00:00+00:00,EPD
Test,28.18175506591797,28.370713614268404,2024-02-15 05:00:00+00:00,EPD
Test,28.170562744140625,28.354801809309745,2024-02-14 05:00:00+00:00,EPD
Test,28.15875816345215,28.34110435974228,2024-02-13 05:00:00+00:00,EPD
Test,28.14764404296875,28.32964342391979,2024-02-12 05:00:00+00:00,EPD
Test,28.1367244720459,28.317171577165237,2024-02-09 05:00:00+00:00,EPD
Test,28.124483108520508,28.306803246651018,2024-02-08 05:00:00+00:00,EPD
Test,28.110034942626953,28.29620833650537,2024-02-07 05:00:00+00:00,EPD
Test,28.095523834228516,28.285541839129024,2024-02-06 05:00:00+00:00,EPD
Test,28.08190155029297,28.274960848514528,2024-02-05 05:00:00+00:00,EPD
Test,28.065969467163086,28.263516099434828,2024-02-02 05:00:00+00:00,EPD
Test,28.049470901489258,28.24937145166885,2024-02-01 05:00:00+00:00,EPD
Test,28.03298568725586,28.234013848964143,2024-01-31 05:00:00+00:00,EPD
Test,28.016407012939453,28.218870663213472,2024-01-30 05:00:00+00:00,EPD
Test,28.000459671020508,28.201455756221844,2024-01-29 05:00:00+00:00,EPD
Test,27.988872528076172,28.1845244581978,2024-01-26 05:00:00+00:00,EPD
Test,27.97918701171875,28.167951444382826,2024-01-25 05:00:00+00:00,EPD
Test,27.970783233642578,28.152058822528733,2024-01-24 05:00:00+00:00,EPD
Test,27.96469497680664,28.137572507419744,2024-01-23 05:00:00+00:00,EPD
Test,27.95850372314453,28.12346543686505,2024-01-22 05:00:00+00:00,EPD
Test,27.950889587402344,28.109580715081822,2024-01-19 05:00:00+00:00,EPD
Test,27.93997573852539,28.097050709839767,2024-01-18 05:00:00+00:00,EPD
Test,27.932294845581055,28.085484835640358,2024-01-17 05:00:00+00:00,EPD
Test,27.923675537109375,28.074893385697596,2024-01-16 05:00:00+00:00,EPD
Test,27.91162872314453,28.062839458981355,2024-01-12 05:00:00+00:00,EPD
Test,27.901132583618164,28.048570486449844,2024-01-11 05:00:00+00:00,EPD
Test,27.889179229736328,28.035924329471435,2024-01-10 05:00:00+00:00,EPD
Test,27.875398635864258,28.022362248903296,2024-01-09 05:00:00+00:00,EPD
Test,27.860300064086914,28.00878465915722,2024-01-08 05:00:00+00:00,EPD
Test,27.847064971923828,27.996021971552977,2024-01-05 05:00:00+00:00,EPD
Test,27.833919525146484,27.983833044273933,2024-01-04 05:00:00+00:00,EPD
Test,27.821073532104492,27.97088545927008,2024-01-03 05:00:00+00:00,EPD
Test,27.810306549072266,27.95599518828487,2024-01-02 05:00:00+00:00,EPD
Test,27.799924850463867,27.94402935813912,2023-12-29 05:00:00+00:00,EPD
Test,27.794858932495117,27.934428269744785,2023-12-28 05:00:00+00:00,EPD
Train,27.791582107543945,27.925944602970347,2023-12-27 05:00:00+00:00,EPD
Train,27.786060333251953,27.91739762524983,2023-12-26 05:00:00+00:00,EPD
Train,27.78074073791504,27.908872165254486,2023-12-22 05:00:00+00:00,EPD
Train,27.77347183227539,27.90131306020837,2023-12-21 05:00:00+00:00,EPD
Train,27.764644622802734,27.893179741357155,2023-12-20 05:00:00+00:00,EPD
Train,27.75147819519043,27.885936540198202,2023-12-19 05:00:00+00:00,EPD
Train,27.743499755859375,27.876553836851826,2023-12-18 05:00:00+00:00,EPD
Train,27.738229751586914,27.86788414680958,2023-12-15 05:00:00+00:00,EPD
Train,27.729970932006836,27.858185332137015,2023-12-14 05:00:00+00:00,EPD
Train,27.724624633789062,27.84665486273299,2023-12-13 05:00:00+00:00,EPD
Train,27.721487045288086,27.837592929986748,2023-12-12 05:00:00+00:00,EPD
Train,27.71604347229004,27.830142894710605,2023-12-11 05:00:00+00:00,EPD
Train,27.704626083374023,27.821212832044523,2023-12-08 05:00:00+00:00,EPD
Train,27.697433471679688,27.810785380573904,2023-12-07 05:00:00+00:00,EPD
