Tag,Prediction,Actual,Time,Stock
Prediction,29.180452,28.8799991607666,2024-03-15 04:00:00+00:00,KDP
Prediction,29.10735,29.0,2024-03-14 04:00:00+00:00,KDP
Test,27.759305953979492,27.715940475463867,2024-03-14 04:00:00+00:00,KDP
Test,27.778955459594727,27.736854906096443,2024-03-13 04:00:00+00:00,KDP
Test,27.797040939331055,27.758505900064172,2024-03-12 04:00:00+00:00,KDP
Test,27.812902450561523,27.777922423418644,2024-03-11 04:00:00+00:00,KDP
Test,27.830055236816406,27.797400107886677,2024-03-08 05:00:00+00:00,KDP
Test,27.855815887451172,27.817979206043685,2024-03-07 05:00:00+00:00,KDP
Test,27.873899459838867,27.839792880110608,2024-03-06 05:00:00+00:00,KDP
Test,27.893423080444336,27.860267933525616,2024-03-05 05:00:00+00:00,KDP
Test,27.913818359375,27.88155256981706,2024-03-04 05:00:00+00:00,KDP
Test,27.9398136138916,27.902911269246523,2024-03-01 05:00:00+00:00,KDP
Test,27.960102081298828,27.923288396905594,2024-02-29 05:00:00+00:00,KDP
Test,27.971519470214844,27.939869288821384,2024-02-28 05:00:00+00:00,KDP
Test,27.988283157348633,27.95580668188907,2024-02-27 05:00:00+00:00,KDP
Test,28.004905700683594,27.97517252366037,2024-02-26 05:00:00+00:00,KDP
Test,28.016881942749023,27.994664117650974,2024-02-23 05:00:00+00:00,KDP
Test,28.03692626953125,28.00992533559672,2024-02-22 05:00:00+00:00,KDP
Test,28.041248321533203,28.024145882446632,2024-02-21 05:00:00+00:00,KDP
Test,28.049156188964844,28.030641290883704,2024-02-20 05:00:00+00:00,KDP
Test,28.061138153076172,28.03953904770791,2024-02-16 05:00:00+00:00,KDP
Test,28.067941665649414,28.050159113740374,2024-02-15 05:00:00+00:00,KDP
Test,28.077011108398438,28.060079158929533,2024-02-14 05:00:00+00:00,KDP
Test,28.08908462524414,28.07000070770673,2024-02-13 05:00:00+00:00,KDP
Test,28.095956802368164,28.081151626113172,2024-02-12 05:00:00+00:00,KDP
Test,28.10760498046875,28.08978354756529,2024-02-09 05:00:00+00:00,KDP
Test,28.116117477416992,28.099579375472906,2024-02-08 05:00:00+00:00,KDP
Test,28.12474822998047,28.107221772721047,2024-02-07 05:00:00+00:00,KDP
Test,28.131467819213867,28.116422232265858,2024-02-06 05:00:00+00:00,KDP
Test,28.14683723449707,28.12667084835025,2024-02-05 05:00:00+00:00,KDP
Test,28.15365219116211,28.137450777723828,2024-02-02 05:00:00+00:00,KDP
Test,28.15328025817871,28.14426808357531,2024-02-01 05:00:00+00:00,KDP
Test,28.162227630615234,28.148941079702112,2024-01-31 05:00:00+00:00,KDP
Test,28.167264938354492,28.157243786028662,2024-01-30 05:00:00+00:00,KDP
Test,28.17082977294922,28.163197090727632,2024-01-29 05:00:00+00:00,KDP
Test,28.168100357055664,28.167782852121515,2024-01-26 05:00:00+00:00,KDP
Test,28.16997528076172,28.17260239947421,2024-01-25 05:00:00+00:00,KDP
Test,28.18072509765625,28.18009000783905,2024-01-24 05:00:00+00:00,KDP
Test,28.18436050415039,28.19068039485697,2024-01-23 05:00:00+00:00,KDP
Test,28.195499420166016,28.197263610071026,2024-01-22 05:00:00+00:00,KDP
Test,28.20077133178711,28.20553152805312,2024-01-19 05:00:00+00:00,KDP
Test,28.208709716796875,28.21118616483445,2024-01-18 05:00:00+00:00,KDP
Test,28.215822219848633,28.21749964264121,2024-01-17 05:00:00+00:00,KDP
Test,28.223125457763672,28.22427201126679,2024-01-16 05:00:00+00:00,KDP
Test,28.227432250976562,28.230469597183948,2024-01-12 05:00:00+00:00,KDP
Test,28.231592178344727,28.236155709217975,2024-01-11 05:00:00+00:00,KDP
Test,28.239198684692383,28.241603771548963,2024-01-10 05:00:00+00:00,KDP
Test,28.24127960205078,28.2483509815907,2024-01-09 05:00:00+00:00,KDP
Test,28.251277923583984,28.25367198799303,2024-01-08 05:00:00+00:00,KDP
Test,28.26106071472168,28.260230166372253,2024-01-05 05:00:00+00:00,KDP
Test,28.266883850097656,28.265704124263507,2024-01-04 05:00:00+00:00,KDP
Test,28.27787971496582,28.26837759127424,2024-01-03 05:00:00+00:00,KDP
Test,28.276105880737305,28.27103507052739,2024-01-02 05:00:00+00:00,KDP
Test,28.27263641357422,28.268168943740047,2023-12-29 05:00:00+00:00,KDP
Test,28.26500701904297,28.265638217638443,2023-12-28 05:00:00+00:00,KDP
Train,28.262311935424805,28.262873901516624,2023-12-27 05:00:00+00:00,KDP
Train,28.260879516601562,28.26181364382904,2023-12-26 05:00:00+00:00,KDP
Train,28.260427474975586,28.26117823785184,2023-12-22 05:00:00+00:00,KDP
Train,28.261335372924805,28.262130911969283,2023-12-21 05:00:00+00:00,KDP
Train,28.26875114440918,28.26534374852531,2023-12-20 05:00:00+00:00,KDP
Train,28.272377014160156,28.270331772056,2023-12-19 05:00:00+00:00,KDP
Train,28.2713680267334,28.273453745350164,2023-12-18 05:00:00+00:00,KDP
Train,28.284326553344727,28.27762866508012,2023-12-15 05:00:00+00:00,KDP
Train,28.29754638671875,28.285008563283434,2023-12-14 05:00:00+00:00,KDP
Train,28.292110443115234,28.290667460740604,2023-12-13 05:00:00+00:00,KDP
Train,28.292469024658203,28.28871099188774,2023-12-12 05:00:00+00:00,KDP
Train,28.288265228271484,28.290994308399103,2023-12-11 05:00:00+00:00,KDP
Train,28.297164916992188,28.292620957391932,2023-12-08 05:00:00+00:00,KDP
Train,28.302227020263672,28.299150308977886,2023-12-07 05:00:00+00:00,KDP
