Tag,Prediction,Actual,Time,Stock
Prediction,32.390423,34.529998779296875,2024-03-15 04:00:00+00:00,WES
Prediction,32.61643,33.529998779296875,2024-03-14 04:00:00+00:00,WES
Test,33.31542205810547,34.72999954223633,2024-03-14 04:00:00+00:00,WES
Test,33.246829986572266,34.6218075412047,2024-03-13 04:00:00+00:00,WES
Test,33.17387771606445,34.5062232173427,2024-03-12 04:00:00+00:00,WES
Test,33.09934997558594,34.39035364317181,2024-03-11 04:00:00+00:00,WES
Test,33.03331756591797,34.27331453143005,2024-03-08 05:00:00+00:00,WES
Test,32.9825439453125,34.155242285115285,2024-03-07 05:00:00+00:00,WES
Test,32.923362731933594,34.02976949052292,2024-03-06 05:00:00+00:00,WES
Test,32.87041091918945,33.899495417050964,2024-03-05 05:00:00+00:00,WES
Test,32.817527770996094,33.774343202045095,2024-03-04 05:00:00+00:00,WES
Test,32.754825592041016,33.654809776414474,2024-03-01 05:00:00+00:00,WES
Test,32.68116760253906,33.5280710547719,2024-02-29 05:00:00+00:00,WES
Test,32.61691665649414,33.41373727468652,2024-02-28 05:00:00+00:00,WES
Test,32.55158233642578,33.299118030856086,2024-02-27 05:00:00+00:00,WES
Test,32.51493453979492,33.1743825215307,2024-02-26 05:00:00+00:00,WES
Test,32.4821891784668,33.05126408112724,2024-02-23 05:00:00+00:00,WES
Test,32.445743560791016,32.92886544336995,2024-02-22 05:00:00+00:00,WES
Test,32.417694091796875,32.80841508740918,2024-02-21 05:00:00+00:00,WES
Test,32.38184356689453,32.73956316503113,2024-02-20 05:00:00+00:00,WES
Test,32.3515625,32.66057606106798,2024-02-16 05:00:00+00:00,WES
Test,32.30775833129883,32.60666367008852,2024-02-15 05:00:00+00:00,WES
Test,32.271175384521484,32.55873709852587,2024-02-14 05:00:00+00:00,WES
Test,32.24776840209961,32.521046893609615,2024-02-13 05:00:00+00:00,WES
Test,32.21285629272461,32.48575292024705,2024-02-12 05:00:00+00:00,WES
Test,32.17807388305664,32.440691238000035,2024-02-09 05:00:00+00:00,WES
Test,32.151588439941406,32.39814918038642,2024-02-08 05:00:00+00:00,WES
Test,32.1214485168457,32.36082644016654,2024-02-07 05:00:00+00:00,WES
Test,32.092891693115234,32.32277798924263,2024-02-06 05:00:00+00:00,WES
Test,32.06186294555664,32.28573857974738,2024-02-05 05:00:00+00:00,WES
Test,32.01933670043945,32.245268919970265,2024-02-02 05:00:00+00:00,WES
Test,31.969703674316406,32.199898813350785,2024-02-01 05:00:00+00:00,WES
Test,31.929645538330078,32.14941790725247,2024-01-31 05:00:00+00:00,WES
Test,31.88280487060547,32.09826894249151,2024-01-30 05:00:00+00:00,WES
Test,31.833805084228516,32.03718146724901,2024-01-29 05:00:00+00:00,WES
Test,31.79247283935547,31.977732420286923,2024-01-26 05:00:00+00:00,WES
Test,31.75358009338379,31.923757427568233,2024-01-25 05:00:00+00:00,WES
Test,31.721542358398438,31.871960816453818,2024-01-24 05:00:00+00:00,WES
Test,31.69406509399414,31.82412786842121,2024-01-23 05:00:00+00:00,WES
Test,31.653642654418945,31.779978719925722,2024-01-22 05:00:00+00:00,WES
Test,31.629995346069336,31.738906909777764,2024-01-19 05:00:00+00:00,WES
Test,31.60474967956543,31.709364669930732,2024-01-18 05:00:00+00:00,WES
Test,31.584129333496094,31.680587869786716,2024-01-17 05:00:00+00:00,WES
Test,31.56053352355957,31.649975559134894,2024-01-16 05:00:00+00:00,WES
Test,31.5228328704834,31.614562366057896,2024-01-12 05:00:00+00:00,WES
Test,31.493513107299805,31.570683495868156,2024-01-11 05:00:00+00:00,WES
Test,31.466707229614258,31.532093094318924,2024-01-10 05:00:00+00:00,WES
Test,31.43370246887207,31.493224061711572,2024-01-09 05:00:00+00:00,WES
Test,31.394886016845703,31.450752931789793,2024-01-08 05:00:00+00:00,WES
Test,31.3498592376709,31.40713976862559,2024-01-05 05:00:00+00:00,WES
Test,31.303457260131836,31.36253933282346,2024-01-04 05:00:00+00:00,WES
Test,31.25556182861328,31.31878709921346,2024-01-03 05:00:00+00:00,WES
Test,31.217126846313477,31.271343857618042,2024-01-02 05:00:00+00:00,WES
Test,31.16206169128418,31.221859614784275,2023-12-29 05:00:00+00:00,WES
Test,31.12028694152832,31.16386269481815,2023-12-28 05:00:00+00:00,WES
Train,31.086801528930664,31.118380581386862,2023-12-27 05:00:00+00:00,WES
Train,31.05103302001953,31.078885264556963,2023-12-26 05:00:00+00:00,WES
Train,31.021066665649414,31.03995218494401,2023-12-22 05:00:00+00:00,WES
Train,30.990367889404297,31.006066519502554,2023-12-21 05:00:00+00:00,WES
Train,30.955936431884766,30.97313549492123,2023-12-20 05:00:00+00:00,WES
Train,30.910627365112305,30.938740026370297,2023-12-19 05:00:00+00:00,WES
Train,30.86599349975586,30.900946882753054,2023-12-18 05:00:00+00:00,WES
Train,30.82941436767578,30.861641000792126,2023-12-15 05:00:00+00:00,WES
Train,30.773181915283203,30.81799597193522,2023-12-14 05:00:00+00:00,WES
Train,30.733428955078125,30.7690805103266,2023-12-13 05:00:00+00:00,WES
Train,30.711416244506836,30.73447160097051,2023-12-12 05:00:00+00:00,WES
Train,30.689449310302734,30.709007506786595,2023-12-11 05:00:00+00:00,WES
Train,30.650697708129883,30.680492507523013,2023-12-08 05:00:00+00:00,WES
Train,30.598485946655273,30.642626109696202,2023-12-07 05:00:00+00:00,WES
Train,30.54318618774414,30.597274949583966,2023-12-06 05:00:00+00:00,WES
Train,30.481733322143555,30.544350624482092,2023-12-05 05:00:00+00:00,WES
