symbol,model_features,train_size,feature_size,train_score,test_score,oot_score,is_oot_stable,unstable_oot_features
MMC,Close | Cumulative_Returns | Square_Root_Close | Close_Squared | Log_Close | Close_Inverse | Moving_Average_3 | Moving_Average_5 | EMA | Short_EMA | Rolling_Mean | Moving_Average_10 | Lower_Band | Moving_Average_15 | Upper_Band | Long_EMA | Expanding_Mean,199,17,0.8203225349821076,1.5799671293346007,3.859220660933568,True,[]
