symbol,model_features,train_size,feature_size,train_score,test_score,oot_score,is_oot_stable,unstable_oot_features
AESC,Close | Cumulative_Returns | Square_Root_Close | Log_Close | Moving_Average_3 | Moving_Average_5 | Close_Inverse | EMA | Rolling_Mean | Moving_Average_10 | Short_EMA | Moving_Average_15 | Upper_Band | Long_EMA | Expanding_Mean,183,15,0.9717286724661324,3.446523289943018,2.4580793896484323,True,[]
