symbol,model_features,train_size,feature_size,train_score,test_score,oot_score,is_oot_stable,unstable_oot_features
NFLX,Close | Cumulative_Returns | Square_Root_Close | Moving_Average_3 | Log_Close | Moving_Average_5 | EMA | Short_EMA | Rolling_Mean | Moving_Average_10 | Upper_Band | Close_Inverse | Moving_Average_15 | Long_EMA | Expanding_Mean,199,15,0.6068210021489588,6.559895117103352,34.246279034799656,True,[]
