symbol,model_features,train_size,feature_size,train_score,test_score,oot_score,is_oot_stable,unstable_oot_features
TMUS,Close | Cumulative_Returns | Square_Root_Close | Close_Squared | Log_Close | Close_Cubed | Close_Inverse | Moving_Average_3 | Moving_Average_5 | EMA | Short_EMA | Rolling_Mean | Moving_Average_10 | Lower_Band | Upper_Band | Moving_Average_15 | Long_EMA | Expanding_Mean,199,18,0.11587204045748391,0.7422300139940426,0.41021448716306863,True,[]
