symbol,model_features,train_size,feature_size,train_score,test_score,oot_score,is_oot_stable,unstable_oot_features
UBER,Close | Cumulative_Returns | Moving_Average_3 | Square_Root_Close | Moving_Average_5 | EMA | Upper_Band | Short_EMA | Rolling_Mean | Moving_Average_10 | Log_Close | Moving_Average_15 | Long_EMA | Close_Inverse | Expanding_Mean,199,15,0.08050758514356784,1.961958511475719,3.777830222661644,True,[]
