symbol,model_features,train_size,feature_size,train_score,test_score,oot_score,is_oot_stable,unstable_oot_features
WES,Close | Cumulative_Returns | Square_Root_Close | Log_Close | Moving_Average_3 | Close_Inverse | Moving_Average_5 | EMA | Short_EMA | Upper_Band | Rolling_Mean | Moving_Average_10 | Long_EMA | Moving_Average_15 | Expanding_Mean,199,15,0.051762979985946186,0.5922264701902792,1.6450520401889748,True,[]
