symbol,model_features,train_size,feature_size,train_score,test_score,oot_score,is_oot_stable,unstable_oot_features
DOCU,Cumulative_Returns | Close | Square_Root_Close | Log_Close | Close_Inverse | Moving_Average_3 | Moving_Average_5 | EMA | Short_EMA | Rolling_Mean | Moving_Average_10 | Upper_Band | Moving_Average_15 | Long_EMA | Expanding_Mean,199,15,0.15817210480919575,2.2362991161693384,0.8591287717853889,False,"['Cumulative_Returns', 'Close', 'Close_Inverse', 'Moving_Average_3']"
