symbol,model_features,train_size,feature_size,train_score,test_score,oot_score,is_oot_stable,unstable_oot_features
EL,Cumulative_Returns | Close | Square_Root_Close | Moving_Average_3 | Log_Close | Moving_Average_5 | EMA | Short_EMA | Rolling_Mean | Moving_Average_10 | Close_Inverse | Moving_Average_15 | Long_EMA | Upper_Band | Expanding_Mean,199,15,1.0480217165529524,4.76775597937628,18.999714901717685,True,[]
