symbol,model_features,train_size,feature_size,train_score,test_score,oot_score,is_oot_stable,unstable_oot_features
GE,Close | Cumulative_Returns | Square_Root_Close | Moving_Average_3 | Moving_Average_5 | Close_Squared | Log_Close | Upper_Band | EMA | Short_EMA | Rolling_Mean | Moving_Average_10 | Moving_Average_15 | Lower_Band | Long_EMA | Close_Cubed | Close_Inverse | Expanding_Mean,199,18,0.7377497709136485,1.8244334378126466,2.4885085145296397,False,"['Close_Squared', 'Close_Cubed']"
