symbol,model_features,train_size,feature_size,train_score,test_score,oot_score,is_oot_stable,unstable_oot_features
MCK,Cumulative_Returns | Close | Square_Root_Close | Close_Squared | Log_Close | Moving_Average_3 | Moving_Average_5 | EMA | Close_Inverse | Upper_Band | Short_EMA | Rolling_Mean | Moving_Average_10 | Long_EMA | Moving_Average_15 | Lower_Band | Expanding_Mean,199,17,0.45604653106134624,8.372163178599473,14.518147137863677,True,[]
