symbol,model_features,train_size,feature_size,train_score,test_score,oot_score,is_oot_stable,unstable_oot_features
JBL,Close | Cumulative_Returns | Square_Root_Close | Log_Close | Moving_Average_3 | Moving_Average_5 | Close_Inverse | EMA | Short_EMA | Rolling_Mean | Moving_Average_10 | Upper_Band | Long_EMA | Moving_Average_15 | Expanding_Mean,199,15,0.35878010886817385,1.9680209309764818,14.587893489037649,True,[]
