symbol,model_features,train_size,feature_size,train_score,test_score,oot_score,is_oot_stable,unstable_oot_features
MLM,Cumulative_Returns | Close | Square_Root_Close | Moving_Average_3 | Log_Close | Close_Squared | Moving_Average_5 | EMA | Short_EMA | Rolling_Mean | Moving_Average_10 | Upper_Band | Close_Inverse | Moving_Average_15 | Long_EMA | Lower_Band | Expanding_Mean,199,17,1.1385474424925093,6.648487021163845,4.8607946606200025,True,[]
