symbol,model_features,train_size,feature_size,train_score,test_score,oot_score,is_oot_stable,unstable_oot_features
SAIA,Close | Cumulative_Returns | Square_Root_Close | Moving_Average_3 | Moving_Average_5 | Log_Close | EMA | Upper_Band | Short_EMA | Rolling_Mean | Moving_Average_10 | Moving_Average_15 | Long_EMA | Close_Inverse | Lower_Band | Expanding_Mean,199,16,0.8343186812093444,6.955989064996657,43.91764345058889,True,[]
