symbol,model_features,train_size,feature_size,train_score,test_score,oot_score,is_oot_stable,unstable_oot_features
VLTO,Close | Cumulative_Returns | Square_Root_Close | Log_Close | Close_Squared | Close_Inverse | Close_Cubed | Moving_Average_3 | Moving_Average_5 | EMA | Short_EMA | Expanding_Mean | Long_EMA | Rolling_Mean | Moving_Average_10 | Upper_Band | Moving_Average_15 | Lower_Band,31,18,0.5422615088411118,2.637590778749049,2.2685496527967652,False,['Close_Cubed']
